# Additional currencies are listed below.
# To use them, simply copy them to the main currency_minor.tsv file.

aed	fils
dh	fils
dhs	fils
afn	pul
all	qindarke
amd	luma
ang	centavo
aoa	céntimo
aok	lwei
aon	lwei
aor	lwei
aud	centavo
azn	qəpik
bam	feninga
bbd	centavo
bdt	poisha
bgn	stotinka
bhd	fils
bif	céntimo
bmd	centavo
bd$	centavo
bnd	centavo
bov	centavo con mantenimiento de valor respecto al Dólar estadounidense
r$	centavo
bsd	centavo
b$	centavo
btn	chertum
bwp	thebe
byn	kap
bzd	centavo
bz$	centavo
cdf	céntimo
che	centavo
chw	céntimo
cuc	centavo
cve	centavo
czk	haléř
djf	céntimo
dkk	øre
dzd	céntimo
egp	piastra
ern	céntimo
etb	santim
fjd	centavo
fj$	centavo
fkp	penique
gbp	penique
gel	tetri
ghs	pesewa
gip	penique
gmd	butut
gnf	céntimo
hrk	lipa
huf	krajczár
idr	sen
ils	agorot
iqd	fils
irr	dinar
isk	aurar
jmd	céntimo
jod	qirsh
kes	centavo
kgs	tiyin
khr	sen
kmf	céntimo
kpw	chon
kwd	fils
kyd	centavo
kzt	tiyin
lak	att
lbp	piastra
lkr	céntimo
lrd	centavo
lsl	sente
mad	céntimo
mdl	ban
mkd	deni
mmk	pya
mnt	mongo
₮	mongo
mop	avo
mop$	avo
mru	jum
mur	centavo
mvr	laari
mwk	támbala
myr	sen
nad	centavo
ngn	kobo
₦	kobo
nok	øre
npr	paisa
nzd	centavo
nz$	centavo
omr	baisa
pgk	toea
php	céntimo
₱	céntimo
P	céntimo
pkr	paisa
pln	groszy
zł	groszy
zł.	groszy
qar	dirham
ron	ban
rsd	para
rub	kopek
rwf	céntimo
sar	halalá
sbd	centavo
scr	centavo
sdg	piastra
sek	öre
sgd	centavo
shp	penique
sos	céntimo
srd	centavo
ssp	piastra
stn	céntimo
syp	piastra
szl	centavo
thb	satang
฿	satang
tjs	diram
tmt	teňňe
tnd	millime
top	seniti
try	kuruş
tzs	céntimo
uah	kopek
ugx	centavo
usn	centavo
uyi	centésimo
uzs	tiyin
vnd	xu
₫	xu
wst	sene
xcd	centavo
xpf	céntimo
yer	fils
zmw	ngwee
zwl	centavo
adf	céntimo
adp	céntimo
afa	pul
ara	centavo
arc	centavo
arf	centavo
arg	centavo
arl	centavo
arm	centavo
bec	céntimo
bef	céntimo
bel	céntimo
bgl	stotinki
csd	para
csk	heller
cyp	céntimo
ddm	pfennig
dem	pfennig
eek	céntimo
esa	céntimo
esb	céntimo
esp	céntimo
frf	céntimo
iep	penique
luf	céntimo
mtl	céntimo
nlg	céntimo
pei	céntimo
plz	groszy
rur	kopek
sit	stotin
skk	heller
sur	kopek
trl	kuruş
zml	ngwee
kč	haléř
